datetime,solar,clear_sky_solar,wind50,cloud,temp,solar_ratio,solar_effective,solar_eff_norm,wind_norm,clear_ratio_norm,renewable_index,carbon_intensity,carbon_norm,green_score
2025-03-14 15:00:00,340.8,386.45,14.63,60.16,22.23,0.8818734635787295,135.77472000000003,0.1397744537730735,0.7769516728624536,0.8296297749780939,0.4688986837408916,263.9522768296083,0.8947314770964837,0.7243983597542469
2025-03-14 16:00:00,184.0,206.45,14.65,74.06,21.4,0.8912569629450231,47.72959999999999,0.0491356474077596,0.7780138077535848,0.8384573798321663,0.4256634419963885,249.7624842389233,0.9584595668243255,0.7453411168931507
2025-03-14 17:00:00,38.12,44.05,15.2,83.71,19.67,0.8653802497162315,6.209748000000001,0.0063926785101706,0.807222517259692,0.8141136472448908,0.408185823881971,248.1317114338096,0.9657835664519333,0.7427444694239483
2025-03-15 06:00:00,18.98,25.42,16.93,97.48,9.78,0.7466561762391817,0.478296,0.000492385932682,0.8990971853425386,0.7024229904430217,0.4104599466577069,289.2155154387677,0.7812711903015049,0.6329466928439857
2025-03-15 07:00:00,129.3,179.0,15.79,93.92,11.93,0.7223463687150838,7.861439999999996,0.0080930270514996,0.8385554965480616,0.6795533373931002,0.3915238299687883,276.8651535380507,0.8367381723838846,0.6586524354178461
2025-03-15 08:00:00,261.33,366.73,16.15,92.97,13.64,0.7125950972104818,18.371499000000007,0.0189126977225036,0.8576739245884227,0.6703797478496712,0.4008344758077129,269.8649419143326,0.8681769768356877,0.6812399764244977
2025-03-15 09:00:00,386.52,538.15,16.69,90.93,13.85,0.7182384093654186,35.05736399999996,0.0360901050197253,0.8863515666489645,0.6756887405641497,0.4190882706173819,255.5929232035205,0.9322743541008872,0.7269999207074851
2025-03-15 10:00:00,414.83,664.72,17.8,94.15,13.05,0.6240672764472258,24.267555,0.0249824433041218,0.9453000531067448,0.587096466231158,0.4135005308303159,247.3928032751562,0.9691020931417604,0.7468614682171826
2025-03-15 11:00:00,286.33,736.28,18.59,96.77,11.07,0.3888873798011626,9.248459,0.0095209056956086,0.987254381306426,0.3658490279172074,0.3741065728231735,244.20964681717695,0.9833980371504859,0.7396814514195609
2025-03-15 12:00:00,186.6,734.83,17.92,99.99,8.55,0.2539362845828287,0.0186600000000186,1.9209697559370104e-05,0.9516728624535318,0.2388926658279218,0.3332899967504236,244.0432964498976,0.9841451369452494,0.723803080867319
2025-03-15 13:00:00,159.25,690.53,16.61,98.92,7.82,0.230619958582538,1.719900000000005,0.0017705658538224,0.8821030270844398,0.2169576387612976,0.3089077188045027,247.25010839475704,0.969742953258895,0.7054088594771382
2025-03-15 14:00:00,186.02,585.55,15.34,99.43,7.98,0.3176842285031168,1.0603139999999864,0.0010915493707366,0.8146574614976103,0.2988640727861075,0.3047158276918729,247.29977190220708,0.9695199083878197,0.7035982761094409
2025-03-15 15:00:00,105.32,431.73,13.18,100.0,7.41,0.2439487642739675,0.0,0.0,0.6999468932554435,0.2294968232624765,0.2558834326291283,246.51364899048684,0.9730504822940307,0.6861836624280697
2025-03-15 16:00:00,64.62,246.07,10.96,100.0,5.84,0.2626082009184379,0.0,0.0,0.5820499203398832,0.2470508430441228,0.2240251447107895,241.9348387890721,0.9936144775390401,0.6857787444077399
2025-03-15 17:00:00,15.18,61.0,9.82,100.0,3.76,0.2488524590163934,0.0,0.0,0.5215082315454064,0.2341100147618677,0.2032744724159954,242.29179598201443,0.9920113392355415,0.6765165925077231
2025-03-16 06:00:00,17.17,32.5,10.42,95.45,-3.55,0.5283076923076924,0.7812349999999998,0.0008042490928606,0.5533722782793415,0.4970098432373314,0.265815776677699,255.19747178974436,0.9340503746465767,0.6667565354590257
2025-03-16 07:00:00,104.53,208.43,11.1,92.17,-3.29,0.5015112987573765,8.184699000000004,0.0084258088105209,0.5894848645778015,0.4718009137599016,0.2754185465305813,257.8702950795974,0.9220463991582925,0.663395258107208
2025-03-16 08:00:00,236.55,408.1,11.36,90.16,-2.57,0.5796373437882871,23.27652000000001,0.023962213796044,0.6032926181625067,0.5452986385875592,0.3020286200642859,263.19380754980006,0.8981378551679406,0.6596941611264788
2025-03-16 09:00:00,346.98,577.78,11.02,88.1,-1.7,0.600539997923085,41.29062000000004,0.0425069840427698,0.5852363250132767,0.5649629838281155,0.309816986290991,263.2305542617606,0.8979728212013018,0.6627104872371775
2025-03-16 10:00:00,612.22,704.9,10.34,52.9,-0.65,0.8685203574975174,288.35562,0.2968501741553651,0.5491237387148168,0.8170677296836835,0.4765757546288643,269.44855936597287,0.8700470016604618,0.7126585028478227
2025-03-16 11:00:00,732.7,779.22,9.66,40.02,0.5,0.940299273632607,439.47345999999993,0.4524197348318055,0.513011152416357,0.8845943403605332,0.5570320812129165,278.26324811262265,0.8304591590771773,0.7210883279314729
2025-03-16 12:00:00,765.15,789.17,9.46,10.6,1.69,0.9695629585513894,684.0441,0.704195084579763,0.5023898035050453,0.9121243946561648,0.685239362272628,289.7396495690264,0.7789172399763621,0.7414460888948684
2025-03-16 13:00:00,732.83,735.55,9.81,3.76,2.71,0.996302086873768,705.2755920000001,0.7260520267048316,0.5209771640998407,0.9372794513954644,0.7067750528614609,291.5176952173688,0.7709318200420253,0.7452691131697995
2025-03-16 14:00:00,619.75,625.42,10.46,5.63,3.44,0.9909340922899812,584.858075,0.6020871777006518,0.5554965480616039,0.9322294659694847,0.654138446462704,292.3761514589252,0.767076388326607,0.7219012115810458
2025-03-16 15:00:00,462.85,467.9,10.97,7.85,3.77,0.9892070955332336,426.516275,0.4390808492438872,0.5825809877854489,0.9306047794471416,0.5804356768470066,286.9118322484598,0.7916173125663811,0.7071446582786314
2025-03-16 16:00:00,273.15,277.25,10.73,10.15,3.29,0.9852119026149684,245.425275,0.2526551611023859,0.5698353690918747,0.9268462685737971,0.4826474449935147,291.1467552199997,0.7725977568261542,0.6566176320930983
2025-03-16 17:00:00,74.97,77.15,9.76,12.77,0.85,0.971743357096565,65.39633099999999,0.0673228156485103,0.5183218268720128,0.9141756226714132,0.3719930804201416,303.23615070021066,0.71830280677706,0.5797789162342927
2025-03-17 06:00:00,31.25,39.35,8.42,76.57,-3.74,0.7941550190597204,7.321875000000002,0.0075375672195805,0.4471587891662241,0.747107920774192,0.2873380045144958,334.9969723045543,0.5756610820234302,0.4603318510198565
2025-03-17 07:00:00,195.35,222.0,8.14,57.22,-1.86,0.8799549549549549,83.57072999999998,0.0860326070800735,0.4322889006903877,0.8278249220784766,0.3382679581628484,328.6570281124498,0.6041345448849786,0.4977879101961265
2025-03-17 08:00:00,373.4,412.55,9.75,39.15,0.41,0.9051024118288692,227.2139,0.2339073044094639,0.5177907594264473,0.8514826007015666,0.4425874001729795,328.0980676405461,0.6066449045593814,0.5410219028048207
2025-03-17 09:00:00,545.9,575.15,13.03,23.13,3.0,0.9491437016430496,419.63333,0.4319951422895652,0.6919808815719597,0.8929148093656178,0.6021747974894941,333.0921736970393,0.5842157649617045,0.5913993779728203
2025-03-17 10:00:00,618.17,692.5,14.31,36.7,5.21,0.8926642599277977,391.30161,0.4028288093562205,0.7599575146043549,0.839781306140606,0.597357920287538,339.177050130397,0.5568878425238241,0.5730758736293096
2025-03-17 11:00:00,691.97,754.58,15.03,38.89,6.41,0.9170266903442976,422.862867,0.4353198169426592,0.798194370685077,0.8627004646130003,0.6296583125994528,338.00829514473,0.5621368637565475,0.5891454432937095
2025-03-17 12:00:00,666.72,752.6,15.99,69.57,8.68,0.8858889184161574,202.882896,0.2088595429863473,0.8491768454593734,0.8334073474199395,0.5258642946149736,347.6248892523683,0.5189475663618757,0.5217142576631149
2025-03-17 13:00:00,696.9,697.35,16.79,0.96,10.53,0.99935469993547,690.20976,0.7105423763189799,0.8916622411046203,0.9401512224511412,0.8108001049811042,344.79632045757063,0.5316510139143488,0.643310650341051
2025-03-17 14:00:00,583.05,587.03,16.16,4.55,11.43,0.9932201080012946,556.521225,0.572915563644666,0.8582049920339884,0.9343800542097488,0.7307952902744792,313.0289576568816,0.6743221159788142,0.6969113856970802
2025-03-17 15:00:00,418.48,428.15,14.8,9.29,11.99,0.9774144575499242,379.60320800000005,0.3907857887588087,0.7859798194370686,0.919510757458104,0.6150889917021457,290.88058390214235,0.7737931646884598,0.7103114954939341
2025-03-17 16:00:00,237.55,243.35,14.49,11.84,11.45,0.9761660160262996,209.42408,0.215593421138548,0.7695167286245354,0.9183362757403812,0.5223189843047109,287.5935947296306,0.7885554340860961,0.682060854173542
2025-03-17 17:00:00,59.25,61.08,14.56,15.55,9.87,0.9700392927308448,50.036625,0.0515106341447296,0.7732342007434945,0.9125725099861264,0.4402400792926385,280.1719505642128,0.8218869434988791,0.6692281978163829
2025-03-18 06:00:00,28.45,30.98,3.61,50.65,4.03,0.9183344092963202,14.040075000000002,0.0144536760161095,0.1917153478491768,0.8639307120631259,0.237527584775433,310.9501555041828,0.6836582700675344,0.5052059959506938
2025-03-18 07:00:00,150.02,181.32,3.12,61.05,5.12,0.827377013015663,58.43279000000001,0.0601541384485028,0.1656930430164631,0.7783617871261096,0.2354573395544122,309.63207368837107,0.6895779363128205,0.5079296976094572
2025-03-18 08:00:00,268.08,361.75,3.28,71.91,6.7,0.7410642709053213,75.303672,0.0775220130883472,0.1741901221455125,0.6971623591218308,0.2304505150121935,309.7220067904107,0.6891740357794154,0.5056846274725266
2025-03-18 09:00:00,376.2,515.75,3.38,82.53,9.2,0.729423170140572,65.72213999999998,0.067658222526973,0.1795007966011683,0.6862108970279789,0.2249215296494328,301.1864790104556,0.7275081324026843,0.5264734913013838
2025-03-18 10:00:00,502.15,632.85,4.2,92.3,11.31,0.7934739669747964,38.66555000000003,0.0398045831439421,0.2230483271375465,0.7464672153767635,0.2361102327885877,305.98086124401914,0.7059759768607718,0.5180296792318981
2025-03-18 11:00:00,593.67,689.38,5.7,96.93,12.84,0.8611651048768458,18.225668999999968,0.0187625717742141,0.3027084439723845,0.8101482147775066,0.2622234620343238,313.6916628730201,0.6713458260008401,0.5076968804142336
2025-03-18 12:00:00,593.62,734.47,6.84,94.28,14.15,0.8082290631339605,33.955064000000014,0.0349553328000216,0.3632501327668614,0.760348194464887,0.2785223451230466,326.3691447215101,0.6144097083232628,0.4800547630431763
2025-03-18 13:00:00,631.72,664.35,7.1,51.38,15.48,0.9508843230225033,307.142264,0.3161902464702201,0.3770578863515667,0.894552313364772,0.4501229518135344,343.0358971481476,0.5395572897746133,0.5037835545901816
2025-03-18 14:00:00,471.4,535.3,6.53,76.24,16.5,0.8806276854100504,112.00464,0.1153041403882087,0.3467870419543282,0.8284577988336257,0.327379742547128,325.8311693840194,0.616825821198759,0.5010473897381066
2025-03-18 15:00:00,319.48,368.98,5.12,81.44,16.81,0.8658463873380671,59.295488,0.0610422503276591,0.2719065321295805,0.814552170078703,0.2750035188184443,316.7855080831409,0.6574509897025238,0.504472001348892
2025-03-18 16:00:00,180.62,197.6,5.62,85.48,15.52,0.9140688259109312,26.226024,0.0269986060677533,0.2984599044078598,0.8599178291152599,0.2750208401792866,316.92059535156534,0.6568442962989223,0.504114913851068
2025-03-18 17:00:00,43.53,48.22,7.59,90.8,12.85,0.9027374533388636,4.004760000000004,0.0041227346408245,0.4030801911842804,0.8492577463875091,0.2928369739531982,305.9058714304967,0.7063127652623141,0.5409224487386678
2025-03-19 06:00:00,17.7,26.83,9.27,97.18,1.01,0.6597092806559821,0.4991399999999981,0.0005138439678335,0.492299522039299,0.620626977299585,0.2720721740556234,273.9930269635755,0.8496372432390872,0.6186112155657016
2025-03-19 07:00:00,92.18,142.62,11.34,99.48,1.76,0.646332912634974,0.4793359999999984,0.0004934565696307,0.6022304832713755,0.6080430481423809,0.3025244828947042,261.07234012172705,0.9076656242136758,0.6656091676860871
2025-03-19 08:00:00,169.98,306.38,10.35,99.06,2.92,0.5548012272341536,1.5978119999999938,0.0016448813117203,0.5496548061603824,0.5219338559525094,0.2701056536944768,258.12954453423475,0.9208820782281987,0.6605715084147099
2025-03-19 09:00:00,22.17,477.52,11.27,100.0,3.87,0.0464273747696431,0.0,0.0,0.5985130111524164,0.0436769378757069,0.1882892909208663,261.0564805282403,0.9077368515829494,0.6199578273181161
2025-03-19 10:00:00,114.3,606.38,11.42,100.0,4.81,0.1884956627857119,0.0,0.0,0.6064790228359002,0.1773288581183119,0.2174094784744324,266.5948017726674,0.8828635751801528,0.6166819364978646
2025-03-19 11:00:00,122.8,672.92,14.62,99.81,5.57,0.1824882601200737,0.2333200000000015,0.0002401932815942,0.776420605416888,0.171677344236183,0.2673817471131001,282.2952087798746,0.8123511318076007,0.5943633779298004
2025-03-19 12:00:00,82.18,695.72,12.95,99.61,5.32,0.1181222330822744,0.3205020000000012,0.0003299435416488,0.6877323420074349,0.1111244704589169,0.2287095684648383,302.48857363328784,0.7216602665915614,0.5244799873408721
2025-03-19 13:00:00,109.6,660.25,8.6,99.29,5.52,0.1659977281332828,0.7781599999999873,0.0008010835076518,0.4567180031864047,0.1561637394997945,0.1686486906097062,314.60369322325624,0.6672497864271174,0.4678093481001529
2025-03-19 14:00:00,27.98,566.47,8.53,100.0,4.8,0.0493936130774798,0.0,0.0,0.4530005310674456,0.0464674511653068,0.145193649553295,318.0680936983335,0.6516907412248759,0.44909190455624354
2025-03-19 15:00:00,22.65,426.12,11.25,100.0,3.68,0.0531540411151788,0.0,0.0,0.5974508762612852,0.0500051050301563,0.1892362838844168,304.1992332610181,0.7139774854971178,0.5040810048520374
2025-03-19 16:00:00,13.6,251.88,15.06,100.0,2.19,0.0539939653803398,0.0,0.0,0.7997875730217738,0.0507952707488031,0.2500953260562927,287.04708925874417,0.7910098568313777,0.5746440445213437
2025-03-19 17:00:00,6.15,72.4,17.46,100.0,1.69,0.0849447513812154,0.0,0.0,0.9272437599575148,0.0799124793799586,0.2941556238632461,280.9314783126256,0.8184758117157825,0.608747736574768
2025-03-20 06:00:00,41.62,57.47,12.2,75.74,-2.65,0.7242039324865147,10.097012,0.0103944558828047,0.647902283590016,0.6813008559174084,0.3358280842018888,321.4656268826561,0.6364320051834508,0.516190436790826
2025-03-20 07:00:00,205.57,257.17,12.66,54.11,-1.74,0.7993545125792276,94.33607299999998,0.0971150820614602,0.672331386086033,0.7519993874264298,0.400656834341826,307.69989957405545,0.6982555659920415,0.5792160733319554
